/* DATA DESCRIPTION:
Citation:	Rasmussen, Sune Olander; Svensson, Anders M; Vinther, Bo Møllesøe (2022): Greenland NGRIP2 Ice-Core annual layer markings [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.943194, 
1721.128	1
1721.150	1
1721.168	1
1721.195	1
1721.217	2
1721.229	1
1721.251	1
1721.269	3
1721.285	1
1721.312	1
1721.333	1
1721.354	1
1721.367	2
1721.384	1
1721.423	1
1721.438	3
1721.454	1
1721.480	1
1721.501	1
1721.516	1
1721.534	1
1721.557	1
1721.580	1
1721.606	1
1721.643	1
1721.666	1
1721.689	1
1721.708	1
1721.737	1
1721.761	1
1721.774	1
1721.801	1
1721.815	2
1721.837	1
1721.853	1
1721.881	1
1721.896	1
1721.917	1
1721.940	1
1721.967	3
1721.979	1
1722.000	1
1722.013	2
1722.036	1
1722.055	1
1722.086	1
1722.100	1
1722.118	1
1722.156	1
1722.177	1
1722.195	1
1722.216	1
1722.232	1
1722.249	1
1722.269	1
1722.289	1
1722.317	1
1722.338	1
1722.358	1
1722.377	1
1722.405	1
1722.431	1
1722.452	1
1722.480	1
1722.508	1
1722.540	1
1722.570	1
1722.592	1
1722.627	1
1722.652	1
1722.676	1
1722.693	1
1722.725	1
1722.744	1
1722.756	3
1722.775	1
1722.800	1
1722.822	1
1722.847	1
1722.864	1
1722.883	1
1722.903	1
1722.927	1
1722.953	1
1722.976	1
1723.000	1
1723.026	1
1723.042	1
1723.064	1
1723.081	1
1723.097	1
1723.127	1
1723.153	1
1723.175	1
1723.197	1
1723.218	1
1723.237	1
1723.267	1
1723.278	2
1723.292	1
1723.315	1
1723.332	1
1723.348	1
1723.371	1
1723.392	1
1723.419	1
1723.441	1
1723.457	1
1723.472	1
1723.490	3
1723.508	1
1723.528	1
1723.548	1
1723.571	1
1723.599	1
1723.628	1
1723.658	1
1723.679	1
1723.697	1
1723.708	2
1723.725	1
1723.748	1
1723.778	1
1723.800	1
1723.814	3
1723.832	1
1723.856	1
1723.874	1
1723.900	1
1723.934	1
1723.950	1
1723.975	1
1724.006	1
1724.034	1
1724.050	1
1724.071	1
1724.088	1
1724.119	1
1724.134	1
1724.156	1
1724.180	1
1724.193	2
1724.221	1
1724.239	1
1724.256	1
1724.283	1
1724.302	1
1724.316	1
1724.344	1
1724.358	1
1724.372	3
1724.395	1
1724.418	1
1724.440	1
1724.465	1
1724.496	1
1724.523	1
1724.537	1
1724.556	1
1724.578	1
1724.608	1
1724.628	1
1724.649	1
1724.668	1
1724.691	1
1724.713	2
1724.732	1
1724.766	1
1724.787	1
1724.812	1
1724.827	1
1724.848	1
1724.862	3
1724.876	1
1724.891	2
1724.907	1
1724.931	1
1724.953	1
1724.971	1
1724.994	1
1725.017	1
1725.038	1
1725.054	1
1725.077	1
1725.092	1
1725.106	1
1725.126	1
1725.143	1
1725.175	1
1725.198	3
1725.214	1
1725.235	1
1725.257	1
1725.281	1
1725.307	1
1725.329	1
1725.352	1
1725.370	1
1725.393	1
1725.406	2
1725.424	1
1725.441	1
1725.456	1
1725.473	1
1725.486	1
1725.516	1
1725.535	1
1725.553	1
1725.575	1
1725.594	1
1725.611	1
1725.632	1
1725.655	1
1725.679	1
1725.698	1
1725.728	1
1725.741	1
1725.764	1
1725.787	1
1725.808	1
1725.823	1
1725.847	3
1725.862	1
1725.880	1
1725.910	1
1725.933	1
1725.949	2
1725.962	1
1725.991	1
1726.011	1
1726.033	1
1726.049	1
1726.073	1
1726.085	1
1726.101	1
1726.122	1
1726.146	1
1726.164	1
1726.187	1
1726.200	1
1726.217	1
1726.239	1
1726.261	1
1726.275	1
1726.293	1
1726.310	1
1726.333	3
1726.347	1
1726.368	1
1726.397	1
1726.416	1
1726.436	1
1726.456	1
1726.484	1
1726.508	1
1726.537	1
1726.567	1
1726.585	1
1726.604	1
1726.626	1
1726.651	1
1726.677	1
1726.701	1
1726.721	1
1726.750	2
1726.765	1
1726.783	1
1726.803	1
1726.828	1
1726.862	1
1726.880	1
1726.904	1
1726.926	1
1726.943	3
1726.961	1
1726.986	1
1727.003	1
1727.025	1
1727.055	1
1727.082	1
1727.116	1
1727.139	1
1727.167	1
1727.183	1
1727.205	1
1727.228	1
1727.242	1
1727.269	1
1727.286	1
1727.301	1
1727.316	1
1727.335	1
1727.362	1
1727.390	1
1727.417	1
1727.434	1
1727.450	1
1727.476	1
1727.493	1
1727.515	2
1727.535	1
1727.561	1
1727.586	1
1727.602	1
1727.618	1
1727.636	1
1727.657	1
1727.679	1
1727.707	1
1727.735	1
1727.749	1
1727.763	1
1727.785	1
1727.797	1
1727.812	1
1727.826	1
1727.843	1
1727.861	1
1727.874	1
1727.898	3
1727.911	1
1727.941	1
1727.963	1
1727.981	1
1728.001	1
1728.017	1
1728.036	1
1728.065	1
1728.086	1
1728.099	1
1728.123	1
1728.139	1
1728.157	1
1728.180	1
1728.203	1
1728.238	1
1728.261	1
1728.282	2
1728.297	1
1728.317	1
1728.339	1
1728.364	1
1728.377	1
1728.397	1
1728.417	1
1728.432	1
1728.461	1
1728.479	1
1728.495	1
1728.528	1
1728.560	1
1728.586	1
1728.611	1
1728.626	1
1728.646	1
1728.665	1
1728.698	1
1728.716	1
1728.734	3
1728.755	1
1728.782	2
1728.796	1
1728.825	1
1728.846	1
1728.864	1
1728.886	1
1728.903	1
1728.925	1
1728.949	1
1728.969	1
1728.982	3
1728.996	1
1729.022	1
1729.046	1
1729.066	1
1729.088	1
1729.108	1
1729.123	1
1729.138	1
1729.163	1
1729.177	1
1729.192	1
1729.212	1
1729.230	1
1729.250	1
1729.271	1
1729.297	1
1729.319	1
1729.351	1
1729.369	1
1729.396	1
1729.418	1
1729.445	1
1729.457	2
1729.474	1
1729.503	1
1729.534	1
1729.560	1
1729.588	1
1729.606	3
1729.625	1
1729.644	1
1729.667	1
1729.690	1
1729.713	1
1729.743	1
1729.764	1
1729.777	2
1729.797	1
1729.822	1
1729.844	1
1729.863	1
1729.884	1
1729.907	1
1729.932	1
1729.951	3
1729.969	1
1730.003	1
1730.028	1
1730.040	2
1730.079	1
1730.102	1
1730.127	1
1730.147	1
1730.168	1
1730.193	1
1730.219	1
1730.244	3
1730.270	1
1730.290	1
1730.314	1
1730.336	1
1730.372	1
1730.391	1
1730.419	1
1730.437	1
1730.456	1
1730.491	1
1730.517	1
1730.534	1
1730.554	1
1730.572	1
1730.592	1
1730.614	1
1730.630	1
1730.652	1
1730.674	1
1730.703	1
1730.729	1
1730.750	1
1730.774	1
1730.791	1
1730.814	1
1730.834	1
1730.849	1
1730.880	1
1730.911	1
1730.928	1
1730.961	1
1730.973	1
1731.002	1
1731.044	1
1731.062	1
1731.080	1
1731.097	1
1731.113	1
1731.147	1
1731.175	1
1731.196	2
1731.209	1
1731.232	1
1731.250	1
1731.282	1
1731.312	1
1731.331	1
1731.358	1
1731.377	1
1731.407	1
1731.423	1
1731.438	1
1731.473	1
1731.492	1
1731.516	1
1731.535	1
1731.558	1
1731.586	1
1731.605	1
1731.630	1
1731.648	1
1731.668	1
1731.686	1
1731.703	1
1731.725	1
1731.739	3
1731.768	1
1731.788	1
1731.812	1
1731.841	1
1731.880	1
1731.899	1
1731.930	1
1731.960	1
1731.987	1
1732.011	1
1732.038	1
1732.055	1
1732.077	1
1732.088	2
1732.109	3
1732.124	1
1732.141	1
1732.164	1
1732.183	1
1732.198	1
1732.232	1
1732.253	1
1732.272	1
1732.294	1
1732.316	1
1732.345	1
1732.362	1
1732.382	1
1732.406	1
1732.441	1
1732.473	2
1732.487	1
1732.523	1
1732.541	3
1732.567	1
1732.586	1
1732.613	1
1732.628	1
1732.659	1
1732.683	1
1732.701	2
1732.722	1
1732.743	1
1732.758	1
1732.791	1
1732.810	1
1732.830	3
1732.850	1
1732.869	1
1732.893	2
1732.915	1
1732.932	1
1732.964	1
1732.992	1
1733.009	1
1733.031	1
1733.057	1
1733.082	1
1733.099	1
1733.117	1
1733.132	1
1733.153	1
1733.173	1
1733.187	1
1733.199	3
1733.213	1
1733.226	1
1733.247	1
1733.260	1
1733.283	1
1733.307	1
1733.320	2
1733.334	1
1733.351	1
1733.379	1
1733.401	1
1733.414	1
1733.437	1
1733.455	1
1733.481	1
1733.505	3
1733.522	1
1733.540	1
1733.564	1
1733.592	1
1733.616	2
1733.631	1
1733.649	1
1733.670	1
1733.691	1
1733.708	1
1733.731	1
1733.758	1
1733.772	1
1733.786	1
1733.813	1
1733.831	1
1733.847	1
1733.879	1
1733.905	1
1733.924	1
1733.944	1
1733.955	3
1733.973	1
1733.989	1
1734.004	1
1734.022	1
1734.040	1
1734.058	1
1734.076	2
1734.089	1
1734.109	1
1734.124	1
1734.142	1
1734.166	1
1734.180	1
1734.198	1
1734.228	1
1734.245	1
1734.268	1
1734.284	1
1734.303	1
1734.328	1
1734.346	1
1734.367	1
1734.387	1
1734.406	1
1734.430	1
1734.460	1
1734.477	1
1734.489	1
1734.507	1
1734.540	1
1734.574	1
1734.597	3
1734.613	1
1734.633	1
1734.650	2
1734.673	1
1734.690	1
1734.714	1
1734.736	1
1734.761	1
1734.787	1
1734.802	1
1734.830	1
1734.856	1
1734.868	3
1734.889	1
1734.907	1
1734.925	1
1734.944	1
1734.968	1
1734.985	1
1735.010	1
1735.042	1
1735.066	1
1735.084	1
1735.100	2
1735.113	1
1735.130	1
1735.147	1
1735.163	1
1735.172	1
1735.193	1
1735.211	1
1735.239	1
1735.256	1
1735.277	1
1735.303	1
1735.322	1
1735.350	1
1735.377	1
1735.396	1
1735.412	1
1735.432	1
1735.447	1
1735.465	1
1735.483	1
1735.503	1
1735.514	1
1735.528	1
1735.557	1
1735.570	1
1735.585	3
1735.602	1
1735.620	1
1735.638	1
1735.655	1
1735.674	1
1735.721	1
1735.743	1
1735.759	1
1735.774	2
1735.790	1
1735.803	1
1735.818	1
1735.835	1
1735.857	1
1735.874	1
1735.898	1
1735.921	1
1735.943	1
1735.967	1
1736.003	1
1736.024	1
1736.048	1
1736.068	1
1736.087	1
1736.117	1
1736.138	1
1736.154	1
1736.177	1
1736.193	1
1736.210	1
1736.234	1
1736.264	1
1736.289	1
1736.311	1
1736.349	1
1736.374	1
1736.396	1
1736.426	1
1736.442	1
1736.468	1
1736.488	1
1736.505	1
1736.529	1
1736.558	1
1736.570	1
1736.584	1
1736.601	1
1736.624	1
1736.654	1
1736.676	3
1736.698	1
1736.727	1
1736.751	1
1736.778	1
1736.791	1
1736.812	1
1736.824	1
1736.855	1
1736.882	1
1736.893	2
1736.911	1
1736.930	1
1736.960	1
1736.981	3
1736.996	1
1737.017	1
1737.031	2
1737.046	1
1737.060	1
1737.078	1
1737.094	1
1737.108	1
1737.131	1
1737.159	1
1737.190	1
1737.214	1
1737.231	1
1737.249	1
1737.274	1
1737.297	1
1737.315	1
1737.342	1
1737.366	1
1737.387	1
1737.401	1
1737.421	1
1737.441	1
1737.462	1
1737.485	1
1737.502	1
1737.521	1
1737.549	1
1737.581	1
1737.606	1
1737.633	1
1737.649	1
1737.677	1
1737.693	1
1737.722	1
1737.747	1
1737.773	1
1737.791	1
1737.820	1
1737.851	1
1737.879	1
1737.904	1
1737.921	1
1737.935	3
1737.951	1
1737.968	1
1737.997	1
1738.024	1
1738.044	1
1738.059	1
1738.085	1
1738.111	1
1738.140	1
1738.165	1
1738.183	1
1738.202	1
1738.216	2
1738.236	1
1738.261	1
1738.278	1
1738.303	1
1738.327	1
1738.350	1
1738.366	1
1738.390	1
1738.418	1
1738.433	1
1738.446	1
1738.458	3
1738.474	1
1738.488	1
1738.507	1
1738.519	2
1738.539	1
1738.553	1
1738.583	1
1738.599	1
1738.633	1
1738.657	1
1738.685	1
1738.713	1
1738.732	1
1738.750	1
1738.778	1
1738.794	3
1738.812	1
1738.824	1
1738.835	1
1738.862	1
1738.891	1
1738.910	1
1738.935	1
1738.965	1
1738.983	1
1738.997	2
1739.015	1
1739.034	1
1739.061	1
1739.088	1
1739.112	1
1739.136	1
1739.149	3
1739.175	2
1739.189	1
1739.217	1
1739.236	1
1739.268	1
1739.295	1
1739.315	1
1739.338	1
1739.357	3
1739.379	1
1739.395	1
1739.415	1
1739.439	1
1739.463	1
1739.487	1
1739.502	1
1739.528	1
1739.539	2
1739.555	1
1739.578	1
1739.591	1
1739.621	1
1739.636	1
1739.648	3
1739.668	1
1739.684	1
1739.716	1
1739.731	1
1739.752	1
1739.773	1
1739.797	1
1739.819	1
1739.838	1
1739.862	2
1739.875	1
1739.890	1
1739.913	1
1739.937	1
1739.961	1
1739.980	3
1739.994	1
1740.018	1
1740.033	1
1740.053	1
1740.079	1
1740.108	1
1740.124	2
1740.139	1
1740.165	1
1740.192	1
1740.206	1
1740.239	1
1740.256	1
1740.279	1
1740.305	1
1740.325	1
1740.344	3
1740.358	1
1740.385	1
1740.413	1
1740.434	1
1740.464	1
1740.493	1
1740.512	1
1740.534	1
1740.559	1
1740.573	1
1740.589	1
1740.622	1
1740.638	1
1740.660	1
1740.680	1
1740.705	1
1740.726	1
1740.744	1
1740.774	1
1740.796	1
1740.809	1
1740.829	1
1740.852	1
1740.871	1
1740.889	1
1740.902	1
1740.919	1
1740.931	1
1740.944	1
1740.966	1
1740.996	1
1741.008	1
1741.025	1
1741.037	2
1741.055	1
1741.074	1
1741.091	1
1741.104	3
1741.123	1
1741.141	1
1741.162	1
1741.176	1
1741.196	1
1741.212	1
1741.230	1
1741.246	1
1741.260	1
1741.290	1
1741.316	1
1741.349	1
1741.372	1
1741.397	1
1741.411	1
1741.430	1
1741.442	2
1741.465	1
1741.488	1
1741.503	1
1741.518	1
1741.543	1
1741.567	1
1741.581	1
1741.609	1
1741.635	1
1741.652	1
1741.671	1
1741.689	1
1741.712	1
1741.729	1
1741.755	1
1741.782	1
1741.800	1
1741.819	1
1741.847	1
1741.870	1
1741.883	1
1741.913	1
1741.936	1
1741.962	1
1741.974	1
1741.994	3
1742.005	1
1742.024	1
1742.053	1
1742.072	1
1742.095	1
1742.110	1
1742.140	1
1742.158	1
1742.175	1
1742.196	2
1742.211	1
1742.225	3
1742.246	1
1742.266	1
1742.293	1
1742.335	1
1742.353	2
1742.367	1
1742.388	1
1742.410	1
1742.431	1
1742.453	1
1742.477	1
1742.503	1
1742.528	1
1742.551	1
1742.567	1
1742.595	1
1742.612	1
1742.632	1
1742.646	1
1742.668	1
1742.688	1
1742.724	1
1742.745	1
1742.761	1
1742.784	1
1742.803	1
1742.825	1
1742.840	1
1742.865	1
1742.895	1
1742.909	1
1742.941	1
1742.960	1
1742.981	1
1743.000	1
1743.011	3
1743.023	1
1743.059	1
1743.081	1
1743.106	1
1743.130	1
1743.143	1
1743.161	1
1743.189	1
1743.218	1
1743.242	1
1743.256	1
1743.282	1
1743.300	1
1743.316	1
1743.336	1
1743.361	2
1743.372	1
1743.389	1
1743.404	1
1743.432	1
1743.445	1
1743.462	1
1743.485	1
1743.498	1
1743.519	1
1743.535	1
1743.556	1
1743.579	1
1743.600	1
1743.616	1
1743.640	1
1743.662	1
1743.675	1
1743.700	1
1743.715	1
1743.736	1
1743.750	3
1743.760	1
1743.783	1
1743.802	1
1743.823	1
1743.848	1
1743.870	1
1743.886	1
1743.913	1
1743.927	1
1743.946	1
1743.970	1
1743.994	1
1744.019	1
1744.037	1
1744.068	1
1744.085	1
1744.106	1
1744.128	1
1744.143	1
1744.160	1
1744.186	1
1744.206	1
1744.230	1
1744.250	1
1744.273	1
1744.289	1
1744.308	1
1744.321	2
1744.333	1
1744.348	3
1744.369	1
1744.391	1
1744.413	1
1744.432	1
1744.450	1
1744.472	1
1744.495	1
1744.512	1
1744.537	1
1744.558	1
1744.574	1
1744.590	2
1744.601	1
1744.615	3
1744.643	1
1744.657	1
1744.676	1
1744.697	1
1744.717	1
1744.745	1
1744.768	1
1744.780	2
1744.792	3
1744.803	1
1744.826	1
1744.843	1
1744.871	1
1744.890	2
1744.902	1
1744.920	1
1744.936	1
1744.954	1
1744.975	1
1744.990	1
1745.004	1
1745.028	1
1745.056	1
1745.068	3
1745.085	1
1745.104	1
1745.123	1
1745.137	1
1745.154	1
1745.178	1
1745.203	1
1745.216	1
1745.230	1
1745.248	1
1745.262	2
1745.277	1
1745.298	1
1745.312	1
1745.330	1
1745.345	1
1745.363	3
1745.378	1
1745.395	1
1745.427	1
1745.460	1
1745.475	1
1745.489	2
1745.502	1
1745.521	1
1745.543	1
1745.561	1
1745.588	1
1745.604	1
1745.629	1
1745.649	1
1745.663	3
1745.689	1
1745.707	2
1745.722	1
1745.741	1
1745.757	1
1745.770	1
1745.794	1
1745.817	1
1745.832	1
1745.845	1
1745.858	1
1745.878	1
1745.892	3
1745.904	1
1745.918	1
1745.942	1
1745.957	1
1745.967	2
1745.985	1
1746.007	1
1746.029	1
1746.044	3
1746.064	1
1746.088	1
1746.112	1
1746.131	1
1746.149	1
1746.164	1
1746.182	1
1746.193	2
1746.206	1
1746.228	1
1746.246	1
1746.266	1
1746.281	1
1746.302	1
1746.322	1
1746.344	1
1746.364	1
1746.383	1
1746.400	1
1746.412	3
1746.438	1
1746.463	1
1746.482	1
1746.504	1
1746.520	1
1746.533	1
1746.554	1
1746.567	1
1746.586	1
1746.601	1
1746.618	1
1746.636	1
1746.661	1
1746.681	2
1746.694	1
1746.715	1
1746.738	1
1746.750	3
1746.771	1
1746.799	1
1746.820	1
1746.835	1
1746.850	1
1746.874	1
1746.898	1
1746.918	1
1746.930	2
1746.943	1
1746.967	1
1746.977	3
1746.989	1
1747.009	1
1747.027	1
1747.047	1
1747.061	1
1747.086	1
1747.106	1
1747.126	1
1747.140	1
1747.161	1
1747.176	1
1747.202	1
1747.213	1
1747.229	1
1747.250	1
1747.272	1
1747.297	1
1747.316	1
1747.331	1
1747.344	1
1747.364	1
1747.380	1
1747.406	1
1747.431	1
1747.452	1
1747.471	2
1747.481	1
1747.506	1
1747.529	1
1747.542	1
1747.559	1
1747.572	3
1747.588	1
1747.607	1
1747.620	1
1747.637	1
1747.658	1
1747.678	1
1747.692	1
1747.717	1
1747.736	1
1747.756	1
1747.781	1
1747.801	1
1747.821	1
1747.847	1
1747.864	1
1747.878	1
1747.894	1
1747.914	1
1747.939	1
1747.957	1
1747.975	1
1747.987	2
1748.008	1
1748.028	1
1748.040	1
1748.060	3
1748.071	1
1748.092	1
1748.106	2
1748.123	1
1748.140	1
1748.156	3
1748.168	1
1748.180	1
1748.209	1
1748.228	1
1748.246	1
1748.260	1
1748.287	1
1748.300	1
1748.314	1
1748.331	1
1748.353	1
1748.368	1
1748.389	1
1748.404	1
1748.420	2
1748.432	1
1748.456	1
1748.469	3
1748.480	1
1748.504	1
1748.519	1
1748.537	1
1748.557	1
1748.575	1
1748.598	1
1748.612	1
1748.625	1
1748.639	2
1748.651	1
1748.668	1
1748.691	1
1748.710	1
1748.726	1
1748.744	1
1748.760	3
1748.772	1
1748.790	1
1748.808	2
1748.828	1
1748.843	1
1748.857	1
1748.875	1
1748.894	1
1748.909	1
1748.926	1
1748.951	1
1748.973	1
1748.990	1
1749.015	1
1749.030	3
1749.045	1
1749.062	1
1749.076	2
1749.093	1
1749.106	1
1749.130	1
1749.148	1
1749.164	1
1749.184	1
1749.201	1
1749.224	1
1749.240	1
1749.258	1
1749.281	1
1749.298	1
1749.311	1
1749.333	1
1749.346	3
1749.357	1
1749.379	1
1749.395	1
1749.408	1
1749.422	1
1749.436	2
1749.452	1
1749.466	1
1749.482	1
1749.509	1
1749.525	1
1749.543	1
1749.557	1
1749.575	1
1749.596	1
1749.613	1
1749.636	1
1749.654	1
1749.679	1
1749.694	1
1749.708	1
1749.726	1
1749.745	1
1749.760	1
1749.784	1
1749.802	1
1749.819	1
1749.835	1
1749.853	1
1749.889	1
1749.909	1
1749.924	1
1749.941	1
1749.953	3
1749.965	1
1749.983	1
1749.997	1
1750.015	1
1750.039	2
1750.050	1
1750.073	1
1750.092	1
1750.104	1
1750.118	1
1750.135	1
1750.150	1
1750.179	1
1750.195	1
1750.218	1
1750.231	1
1750.252	1
1750.276	1
1750.293	1
1750.306	3
1750.323	1
1750.337	1
1750.350	1
1750.367	1
1750.382	2
1750.396	1
1750.413	3
1750.426	1
1750.440	1
1750.467	1
1750.495	1
1750.508	1
1750.529	1
1750.560	1
1750.579	1
1750.594	2
1750.606	1
1750.624	1
1750.642	1
1750.664	1
1750.692	1
1750.713	1
1750.739	1
1750.759	1
1750.774	1
1750.790	1
1750.808	1
1750.826	1
1750.852	1
1750.878	1
1750.892	3
1750.911	1
1750.929	1
1750.962	1
1750.982	1
1750.996	1
1751.016	1
1751.032	1
1751.056	1
1751.082	1
1751.095	1
1751.111	1
1751.133	1
1751.150	1
1751.170	1
1751.182	1
1751.192	2
1751.210	1
1751.230	1
1751.246	1
1751.269	1
1751.292	1
1751.308	3
1751.316	1
1751.337	1
1751.353	1
1751.371	1
1751.400	1
1751.424	1
1751.442	1
1751.459	1
1751.479	1
1751.502	1
1751.527	1
1751.547	1
1751.581	1
1751.600	1
1751.615	1
1751.628	2
1751.639	1
1751.652	1
1751.679	1
1751.689	3
1751.709	1
1751.731	1
1751.744	1
1751.760	1
1751.781	1
1751.798	1
1751.815	1
1751.833	1
1751.865	1
1751.885	1
1751.910	1
1751.928	2
1751.940	1
1751.956	1
1751.975	1
1752.003	1
1752.021	1
1752.040	1
1752.056	1
1752.070	1
1752.086	1
1752.114	1
1752.143	1
1752.156	3
1752.176	1
1752.194	1
1752.213	1
1752.230	1
1752.253	1
1752.276	1
1752.292	1
1752.315	1
1752.334	1
1752.355	1
1752.374	1
1752.390	1
1752.409	1
1752.429	1
1752.451	1
1752.464	1
1752.482	1
1752.509	1
1752.539	1
1752.562	1
1752.573	2
1752.588	1
1752.608	1
1752.630	1
1752.656	1
1752.671	1
1752.696	1
1752.710	1
1752.725	1
1752.744	1
1752.756	1
1752.774	1
1752.802	1
1752.815	1
1752.835	1
1752.848	1
1752.859	3
1752.881	1
1752.895	1
1752.925	1
1752.945	1
1752.959	1
1752.978	1
1752.993	1
1753.009	1
1753.021	1
1753.050	1
1753.063	1
1753.089	1
1753.104	1
1753.123	1
1753.139	1
1753.160	1
1753.172	2
1753.191	1
1753.205	1
1753.223	1
1753.241	1
1753.265	1
1753.281	1
1753.294	1
1753.312	1
1753.324	1
1753.350	1
1753.364	1
1753.383	3
1753.399	1
1753.417	1
1753.434	1
1753.449	1
1753.467	1
1753.486	1
1753.500	1
1753.525	1
1753.550	1
1753.571	1
1753.589	1
1753.606	1
1753.628	1
1753.650	1
1753.676	1
1753.698	1
1753.716	1
1753.729	2
1753.746	1
1753.773	1
1753.795	1
1753.804	1
1753.826	1
1753.849	1
1753.865	1
1753.884	1
1753.903	1
1753.917	1
1753.946	1
1753.967	1
1753.983	1
1754.003	1
1754.025	1
1754.039	1
1754.060	1
1754.091	1
1754.115	1
1754.128	1
1754.140	3
1754.161	1
1754.180	1
1754.203	1
1754.232	1
1754.260	1
1754.279	1
1754.305	1
1754.321	1
1754.345	1
1754.363	1
1754.382	1
1754.399	1
1754.419	1
1754.431	2
1754.449	1
1754.463	1
1754.475	3
1754.487	1
1754.507	1
1754.516	2
1754.527	1
1754.541	1
1754.555	1
1754.566	3
1754.577	1
1754.602	1
1754.624	1
1754.638	1
1754.658	1
1754.693	1
1754.706	1
1754.720	1
1754.743	1
1754.751	2
1754.765	1
1754.779	1
1754.796	1
1754.811	1
1754.824	1
1754.842	1
1754.867	1
1754.883	1
1754.905	1
1754.919	1
1754.936	1
1754.951	1
1754.978	1
1754.998	1
1755.015	1
1755.040	1
1755.064	1
1755.087	3
1755.102	1
1755.113	2
1755.125	1
1755.149	1
1755.165	1
1755.177	1
1755.188	1
1755.210	1
1755.228	1
1755.254	1
1755.271	1
1755.291	1
1755.309	1
1755.329	1
1755.347	1
1755.360	1
1755.370	1
1755.383	3
1755.399	1
1755.414	1
1755.432	1
1755.451	1
1755.477	1
1755.496	1
1755.509	1
1755.530	2
1755.545	1
1755.571	1
1755.587	1
1755.611	3
1755.625	1
1755.640	2
1755.652	1
1755.668	1
1755.681	1
1755.699	1
1755.712	1
1755.727	1
1755.747	1
1755.761	1
1755.785	1
1755.804	1
1755.818	1
1755.845	1
1755.867	1
1755.885	1
1755.900	1
1755.926	1
1755.940	1
1755.961	1
1755.981	1
1756.002	1
1756.016	1
1756.042	1
1756.053	3
1756.066	1
1756.079	1
1756.094	1
1756.111	1
1756.135	1
1756.161	1
1756.176	1
1756.200	1
1756.232	1
1756.251	2
1756.266	1
1756.291	1
1756.318	1
1756.336	1
1756.354	1
1756.366	3
1756.391	1
1756.403	1
1756.418	1
1756.437	1
1756.467	1
1756.492	1
1756.505	1
1756.519	1
1756.531	2
1756.552	1
1756.577	1
1756.600	1
1756.615	1
1756.628	1
1756.642	1
1756.663	1
1756.674	1
1756.692	1
1756.705	1
1756.717	1
1756.732	1
1756.758	1
1756.777	1
1756.789	1
1756.800	1
1756.814	1
1756.834	1
1756.854	1
1756.871	1
1756.896	1
1756.911	1
1756.924	1
1756.942	1
1756.955	1
1756.977	1
1756.991	1
1757.004	1
1757.022	1
1757.042	1
1757.057	1
1757.076	1
1757.091	1
1757.119	1
1757.132	3
1757.150	1
1757.164	1
1757.188	1
1757.212	1
1757.225	1
1757.244	1
1757.261	1
1757.279	1
1757.303	1
1757.328	1
1757.351	1
1757.386	1
1757.402	1
1757.412	2
1757.429	1
1757.442	1
1757.476	1
1757.511	1
1757.530	1
1757.543	1
1757.571	1
1757.584	1
1757.603	1
1757.617	1
1757.633	1
1757.657	1
1757.676	1
1757.696	1
1757.710	1
1757.732	1
1757.755	1
1757.772	1
1757.787	1
1757.802	1
1757.814	3
1757.826	1
1757.841	1
1757.860	1
1757.886	1
1757.905	1
1757.919	1
1757.931	1
1757.954	1
1757.969	1
1757.995	1
1758.012	1
1758.026	1
1758.040	2
1758.057	1
1758.068	3
1758.085	1
1758.101	1
1758.117	1
1758.130	1
1758.145	1
1758.158	1
1758.168	1
1758.183	1
1758.210	1
1758.223	1
1758.246	1
1758.264	1
1758.280	1
1758.301	1
1758.311	1
1758.330	1
1758.354	1
1758.374	1
1758.398	1
1758.426	1
1758.445	1
1758.459	1
1758.472	1
1758.483	1
1758.499	2
1758.522	1
1758.535	1
1758.551	1
1758.564	1
1758.588	1
1758.606	1
1758.629	1
1758.648	1
1758.669	1
1758.687	1
1758.698	3
1758.718	1
1758.737	2
1758.749	1
1758.763	1
1758.777	1
1758.804	1
1758.825	1
1758.851	1
1758.864	1
1758.884	1
1758.909	1
1758.921	1
1758.938	1
1758.948	3
1758.984	1
1758.996	1
1759.010	1
1759.025	1
1759.036	2
1759.060	1
1759.085	1
1759.106	1
1759.124	1
1759.150	1
1759.177	1
1759.204	1
1759.227	1
1759.238	1
1759.261	1
1759.279	1
1759.293	1
1759.318	1
1759.330	1
1759.349	1
1759.361	3
1759.376	1
1759.400	1
1759.423	1
1759.435	2
1759.453	1
1759.470	1
1759.493	1
1759.512	1
1759.524	1
1759.539	1
1759.551	1
1759.567	1
1759.583	1
1759.606	1
1759.623	1
1759.642	1
1759.657	1
1759.671	1
1759.686	1
1759.695	3
1759.718	1
1759.741	1
1759.756	1
1759.780	1
1759.799	1
1759.810	2
1759.832	1
1759.846	1
1759.860	1
1759.878	1
1759.891	1
1759.907	1
1759.918	1
1759.937	1
1759.959	1
1759.979	1
1760.002	1
1760.014	3
1760.031	1
1760.042	1
1760.057	1
1760.068	1
1760.079	1
1760.093	1
1760.124	1
1760.140	1
1760.155	1
1760.172	1
1760.202	1
1760.217	1
1760.230	1
1760.248	1
1760.262	1
1760.277	1
1760.295	1
1760.307	2
1760.328	1
1760.350	1
1760.365	1
1760.380	1
1760.400	1
1760.418	1
1760.435	1
1760.450	1
1760.462	3
1760.478	1
